	GFP-36.rpkmlog	GFP-35.rpkmlog	GFP-31.rpkmlog	GFP-33.rpkmlog	GFP-32.rpkmlog	GFP-39.rpkmlog	GFP-37.rpkmlog	GFP-34.rpkmlog	GFP-38.rpkmlog
OR52N2	0	0	0	0	0	0	0	0.0676909740033425	0
OR52N1	0	0	0	0	0	0	0	0	0
LY6G6C	0.262497075725248	0.304015078810849	0.29276822974831	0.305012463816636	0.334856873159166	0.200571686744403	0.242824452831797	0.221002043831887	0.321222982860136
LY6G6D	0	0.020456059661461	0	0	0.0264023614220706	0	0	0	0
LY6G6E	0	0	0	0	0	0	0	0	0
HOXA11	0.222795673580913	0.259310547568739	0.103952098963389	0.336496983117565	0.0554456517804607	0.222090324924743	0.245206846240146	0.232555096690514	0.217007483745156
HOXA10	1.2096986099846	1.23985324281208	1.05162311200159	1.19774636727022	1.21469448362373	1.21887404679177	1.31064282733643	1.19905633093615	1.24520840072695
GALNTL5	0	0	0	0	0	0	0	0	0
GALNTL4	4.76180556746389	4.74781742777895	4.69625179134279	4.700902646512	4.66823092674721	4.80313911814028	4.7793111407186	4.88569137659241	4.73922576623088
GALNTL6	0	0.0401339073980762	0.0248776030415123	0	0	0.0367900716036921	0	0.0233093760786432	0
GALNTL1	0.126168769338576	0.0528366380764825	0.171848038255487	0.147726281469804	0.0512802725788986	0.151862684051571	0.0643663880395204	0.13346251003443	0.118574534478743
GALNTL2	0.045191523573723	0.0247692923927104	0.0454879014822253	0.0704641715478394	0.0319555747229859	0.0113923911865694	0	0.0143536526695639	0.110408306707338
LOC100506462	0.278149311143553	0.120074108025874	0	0.170480790034239	0.292195817389276	0.162468499276834	0	0	0
TDH	0.101046083663054	0	0	0	0.106480845274622	0	0	0.140895825731281	0
KRTAP11-1	0	0	0	0	0	0	0	0	0.182767171319878
TDG	4.31522628081276	4.14651980112987	4.2134677771024	4.26891716224632	4.28809103296818	4.21919623413892	4.32079786796604	4.12045689021684	4.26913269729072
HN1	6.67783275415554	6.55925928334691	6.46152962115169	6.57291698276544	6.48973257300832	6.65587148011801	6.67031112498763	6.56922544337313	6.68599535239473
HP07349	0.744909114852037	0.940763893831745	0.647983286375039	1.21968799135892	1.27926820320466	0.589926478451103	0.535940814979389	0.967686996756502	0.989455509297485
ENTPD6	4.5628277106438	4.63238548763345	4.56545917738545	4.60273991192151	4.57097772570048	4.64490407512753	4.57585489871377	4.61003558685638	4.53646651998457
LOXHD1	0	0.00742384803068635	0	0	0	0	0	0.0170887334161015	0
LRRC26	0	0.0477154545676018	0	0.0684629568480467	0	0	0.058150039166053	0	0
KIAA1524	1.41252084343544	1.41557654016727	1.4678226423625	1.22308117768385	1.37647769179548	1.38105137803836	1.41737529121306	1.26517550580962	1.49439139627807
LRRC24	0	0	0	0	0	0	0	0	0
LRRC23	1.74497819874258	1.74160582687944	1.75170652149954	1.73249848852548	1.80038154157359	1.60600042682317	1.62069449258906	1.53990202843246	1.41937326763212
MPDU1	4.97657835438469	4.91204557184605	4.95769409756842	5.05295837559437	4.9896956047334	4.92936296479088	4.95478269319925	4.9204148702661	5.01649700277123
LRRC20	0.644171010122835	0.456842738675505	0.402262165158686	0.552490843979043	0.486989144772259	0.423415798717736	0.448399394185372	0.486996166825579	0.702533706899764
LRRC29	0.759063718570758	0.957561653276276	1.02070617597914	0.798319800978546	0.876138816716327	0.916230040035528	0.813253571761284	0.751714675940529	1.02157173616452
LRRC28	3.05882598117626	2.83841178109413	2.94453917565864	2.80896803870143	2.68888212588343	2.91583738445717	2.8486166000528	2.9487272501927	2.88050310804249
GCNT4	2.24900126029577	2.05982261484267	2.10037154185776	1.96612238061984	2.35877637731962	2.07832100107212	2.18507713757229	2.12527187038617	2.14395824859624
GCNT7	0.0672248315274144	0	0	0	0.0358778033580843	0.0254911930766826	0.0339523403956796	0.0634556791523818	0.0423724097684059
GCNT1	3.32989469744407	3.2275794156241	3.29474131203216	3.10683855107277	3.24453761004928	3.19867301806341	3.23343654939175	3.12685111332189	3.17469945189411
GCNT3	0.288698882909975	0.304628351629842	0.0629544893928921	0.210164497454247	0.356908627075012	0.241406569543192	0.23506331795721	0.222895448323889	0.255567534762369
GCNT2	0.731676484265665	0.596194743435721	0.540643606570775	0.616173803185736	0.527298241951491	0.631479177197642	0.689247714689432	0.681357795999359	0.598226529139709
LPCAT4	3.93236522826683	4.1127912243526	3.97029477886985	3.94744282260401	4.01057780597779	4.02608651470681	3.8832172422085	3.93553616308885	3.98180351965324
LPCAT2	6.05502599566345	5.98577023249746	6.1028071466707	5.96262327335233	6.04173846234734	6.02778942543755	6.06861511928125	5.97337779593864	6.03089243658991
LPCAT3	4.21679697103798	4.19666319653562	4.18538043335818	4.3026782608791	4.14552460877118	4.23111886679023	4.24594811575299	4.23562184575876	4.30361480857976
LPCAT1	4.6294801912094	4.72289388869774	4.74789239437606	4.64411166067828	4.62918885035909	4.69567158777997	4.82478119236792	4.66752928964738	4.59869570838166
TAGLN	9.30929934401136	9.30835968024117	9.10104667459658	9.22683603548684	9.22246527884179	9.22522139392849	9.10664180053316	9.22105522787741	9.10776796176396
DLEC1	0.0374597987379731	0.0900682266775078	0.0623069553124813	0.0148477237594876	0.0395215130733126	0.0556440799995892	0.109419932188263	0.0469289840695818	0.0466651068627187
ALPP	0	0.0200805238352363	0	0.0289320581893519	0.0259186393962907	0.0183968166264974	0	0.0684058134252733	0
PDK1	3.48100487700025	3.32587127800542	3.41553417102451	3.27891829892245	3.43771725581029	3.50437791539927	3.49831323023899	3.37436817637483	3.47725094319155
PDK3	1.00579449528938	0.906811471024428	1.03737410695336	0.92408874705607	1.0120793849365	1.04373524799567	0.974781353716043	0.966290902253749	1.07399147694339
PDK2	2.23285723134514	2.149113003075	2.01388084371882	2.25816424090977	1.99559201745702	1.97006524855708	2.02569755105506	2.0133186551684	1.94390088691346
EBP	5.90101367644604	5.90291251524923	5.76915984888801	5.88816575057995	5.87583160388188	5.8110117940647	5.75758069267654	5.80289884604801	5.84335266844472
PDK4	0.825091339647763	0.876773062524911	0.882645050942146	1.01453299310989	0.987874287467598	0.937237705273572	0.968228057797079	0.756851783226219	0.936949992629943
LNPEP	2.83574329724543	2.76715206289491	2.83565480683027	2.70015588769958	2.95266396460825	2.69741163043562	2.99276015879581	2.81733170316283	2.81089945413262
ALPI	0	0	0	0	0	0	0	0	0
SEC61A1	7.56127220255465	7.54126075803323	7.49249640487142	7.57277546788341	7.51831507329334	7.49838842288919	7.53287458237695	7.52997052545997	7.47692641110447
SEC61A2	2.15148636340982	2.16584313191515	2.11247629899997	2.190441720011	2.32361846850135	2.03878387302065	2.25529172989455	2.18173285312224	2.15694475092833
ALPL	0.541110235109169	0.503795757171871	0.544113190152888	0.555615677638549	0.239008728839754	0.511155551666874	0.482945332627432	0.382814049171881	0.221424473094168
PECR	1.96927783398116	1.9535838402464	1.87606235939211	1.78585543924811	1.74731736774745	1.92142107699795	2.07030199618177	1.98065466124908	1.80525704035145
MIR193A	0	0	0	0	0	0	0	0	0
MIR193B	0	0	0	0	0	0	0	0	0
HAS2-AS1	0.0307233353100688	0	0.030925842042504	0.0361781299165723	0	0.0230253308961075	0.0306766635890481	0.0289801625542077	0
LOC400620	0	0	0	0	0	0	0	0	0
LOC100507412	0	0	0	0	0	0	0	0	0
LOC100507410	0	0	0.0721714644392988	0.163807267528183	0	0.0539290499258894	0	0.0676909740033425	0.17296008025129
LOC96610	3.67237579599365	3.56928271752713	3.39390416424249	3.44698436524554	3.48983018784471	3.50996399421907	3.54905484378314	3.59409486754675	3.66863101814485
INMT-FAM188B	0	0	0	0	0	0	0	0	0
CTAGE11P	0.980870111372127	0.728793087173515	0.900759607462402	0.752579807130369	0.872074115001495	0.846170636566887	0.865995894812072	0.562258513530805	0.935543370313823
D21S2088E	0	0	0	0	0	0	0	0	0
DDIT3	3.57873902358763	3.61553431386103	3.65169969337101	3.7519954660584	3.67579455323874	3.66463963793531	3.88039229526083	3.67118491625284	3.85014433815191
DDIT4	8.38760192651331	8.54772974423311	8.4743312921232	8.43050419704747	8.43734307429578	8.50461637823334	8.46176493212979	8.53565811399203	8.45177263896531
RIIAD1	0	0	0	0	0	0	0	0	0.182955800806516
PPPDE1	4.21719472167461	4.05943945455007	4.17107975550775	4.13210466492673	4.20364938115822	4.1830714685829	4.16284602444264	4.08178080964501	4.15445907725608
PPPDE2	5.08888038780034	5.14096805268162	5.19240366669684	5.08040392674298	5.06873461465264	5.1047017900658	5.02492637534254	5.10086953350281	5.11461348618835
OR5R1	0	0	0	0	0	0	0	0	0
GOLGA8E	0	0	0	0	0	0	0	0	0
GOLGA8G	0	0	0	0	0	0	0	0	0
GOLGA8F	0	0	0	0	0	0	0	0	0
GOLGA8A	2.91148013544142	2.59981282713952	2.55075133474296	2.53838426484196	2.61734615537445	2.58217911211591	2.56127148183634	2.80618379359995	2.73700992099418
GOLGA8C	0	0	0	0	0	0	0	0	0
GOLGA8B	2.21333054147969	2.20394204097332	2.00125644203187	2.02739550991613	1.92636099451701	1.9164532853175	2.0059554733107	2.19240881491364	2.06487513947664
EPHB1	0.198386113699598	0.0959436085336769	0.0889534568860044	0.200468346896646	0.152080590186841	0.077368048907911	0.130431034629944	0.13653439889674	0.144403699825795
CT45A1	0	0	0	0	0	0	0	0	0
PTPMT1	3.70850615067971	4.00555271002874	3.88036645221557	3.83045809726754	3.92846580461917	3.91771997828981	3.85692555921215	4.02169380875752	3.76746398609867
CT45A2	0	0	0	0	0	0	0	0	0
CT45A5	0	0	0	0	0	0	0	0	0
CT45A4	0	0	0	0	0	0	0	0	0
CT45A6	0	0	0	0	0	0	0	0	0
VMO1	0.243276971881261	0.262939228663639	0.244767677554159	0	0.090368690040365	0.126345725914932	0.0856042423121007	0	0
ATP5C1	6.8853623203788	6.6889970036935	6.74530970794239	6.65872786506242	6.81575961110322	6.86120767197912	6.78277918036261	6.72954096338739	6.86314367773186
MIR639	0	0	0	0	0	0	0	0	0
MIR638	0	0	0	0	0	0	0	0	0
MIR635	2.46486007858377	2.22970340769991	1.33167693726318	2.5212703048534	2.06418633150965	1.8592090492535	2.58864288610614	2.25946424210681	2.25292718069454
MIR634	0	0	0	0	0	0	0	0	0
MIR637	1.31712458362814	1.94159432545258	2.46071210761509	1.46460018974805	0	1.84861419227894	1.57814961009912	2.09799444883409	1.80141925751647
MIR636	0	0	0	0	0	0	0	0	0
MIR631	0	1.05072852905971	1.21501538068542	1.34975329993638	1.25455128168104	0.986339920424074	0.727124005426148	0.694861423601924	0.864142758203173
MIR630	0.592140930812654	1.40983938459294	1.82957176845116	0.676916005741046	1.05074184520549	0.814446283095613	1.00963815058672	0	1.53737546826652
MIR632	0	0	0	0	0	0	0	0	0
LINC00320	0	0	0	0	0	0	0	0	0
NPC2	7.56986027155346	7.55449802680319	7.55967010321939	7.58881846295294	7.46116121215647	7.56713584974858	7.43872054613777	7.51486308909181	7.56214446134301
NPC1	4.24614253079639	4.16685939251343	4.1587433350186	4.20982337502392	4.22373032295554	4.19947228387673	4.25719732859355	4.21062388047511	4.28950087684164
LINC00323	0.0347527696946549	0.0563142904936223	0	0	0	0.0260542475963241	0.0347000501572134	0.0327835629756416	0.0433027830759699
LINC00324	0.19035954632634	0.181841381021057	0.0989502233950846	0.0778837613137824	0.168768140293498	0.276019424027826	0.160093540735247	0.0625660009445928	0.121859649334825
LINC00326	0	0	0	0	0	0	0	0	0
LINC00327	0	0	0.0992709505442032	0.152260590582739	0.0354872313978397	0.145062162503162	0.129879855074274	0.062771353442444	0
C3orf58	2.4793339642881	2.45863878227452	2.58901301210006	2.45315288185192	2.60423375429791	2.45996198970731	2.37410289230326	2.50020107926832	2.39488170068402
RAB3GAP2	3.95054152579806	3.74086237717275	3.9322867945314	3.84319018117623	3.87987443271232	3.8987945520327	3.89484257114926	3.8673088712166	3.93022164931976
BHLHA15	0	0.0798634124918364	0.356997486325101	0.114047399610911	0	0	0.273639430445136	0.178183019895283	0
RAB3GAP1	5.16473583346231	5.11238864956465	5.10379327210452	4.99530746925138	5.10194981790324	5.13598634144043	5.13954567213577	5.04020798198108	5.12717941597393
C3orf51	0	0	0	0	0	0	0	0	0
C3orf52	2.12101480356578	2.06610795141107	1.89837278115219	2.14522804889273	2.08544088139409	2.03912431871002	2.1950980422877	1.99895150928355	2.24284416574282
C3orf55	0.478289963111089	0.636230909884701	0.720301185177958	0.706997524589327	0.731414196971097	0.737906070106316	0.532076544006062	0.713752484554329	0.758927410796917
DAG1	5.54193752809558	5.54911245204579	5.54156745877025	5.57389593538174	5.4997517753162	5.51609032188151	5.52862815732548	5.47885272013495	5.51751184719085
ETHE1	5.63559765609057	5.80943999152344	5.69313140360434	5.77753038730628	5.66099998179343	5.70906531708282	5.60041716930891	5.74989953321782	5.66938471033808
SGSM3	4.524754578769	4.58996310132371	4.43676516399864	4.45584240411803	4.33228161738163	4.4674863659931	4.4376086008252	4.6003097988241	4.46574327114589
KDM1A	5.47439495954726	5.46968974227439	5.40937218510901	5.39586710164991	5.48464962803018	5.40598458257224	5.51428020607504	5.4638117706808	5.51502901413454
KDM1B	3.75354744192968	3.6451017777746	3.74050141299836	3.71914726177307	3.76916980129241	3.78155036798266	3.77974892421951	3.62535264224804	3.78949691404305
SLC36A4	2.67623790829916	2.61324507774135	2.69331898130206	2.49603895276471	2.50069749757533	2.60640737193969	2.67436825131252	2.77312738546423	2.54638425121032
SLC36A2	0	0	0	0	0	0.0154334917685179	0	0	0
OR1S1	0	0	0	0	0	0	0	0	0
OR1S2	0	0	0	0	0	0	0	0	0
MIR2355	0	0	0.650381328042768	0	0	0	0	0	0
HIST1H3H	1.41421257342819	1.79232142596515	1.67809874081006	1.93507387068063	1.52000877567113	1.59572333333782	1.92812907213136	1.61364934718798	1.74033016876691
FCER1G	0.414860042075832	0.422197368530274	0.417260038889185	0.372729849029507	0.337789889292075	0.583082833078149	0.5016401807088	0.556908466609877	0.392076538455535
BTG4	0.0684562607639952	0.110145115820967	0.0689016101830721	0.0804262773902487	0.0721817972423808	0.101168768534975	0.0683536104651187	0.126468489555235	0
FCER1A	0	0	0	0	0	0	0	0	0
BTG2	5.40660196851194	5.33039494994337	5.43680587734603	5.42728574899708	5.31684963735574	5.40855894320881	5.4755278863375	5.34129845430289	5.39949775307005
BTG1	5.40384797554134	5.26794427731438	5.32373130337871	5.34025363303672	5.30870306133343	5.42961368949693	5.43603757443774	5.27273894277254	5.3859731734468
SRD5A3	2.03136657629927	1.90960253903655	1.80290518435204	2.02639024358052	1.98815801114778	2.04875096735563	1.94648698097298	1.94213037098594	1.97249677821564
SRD5A2	0.0846081908835382	0.113935217147066	0.0573251349545547	0.0338674589376638	0.0303453794717988	0.124712059617021	0.138174407766998	0.0798910865517113	0.0708324582925873
SRD5A1	3.5534782963168	3.52004524603754	3.64786829814507	3.44306920070293	3.47257004239486	3.45659231818599	3.43175152944724	3.59803705158032	3.45223471764475
GGA1	3.68181098194778	3.75002959183143	3.63852529885036	3.66015142297033	3.56480347099616	3.66470832775092	3.69365239618288	3.69213546248297	3.61885215185714
GGA3	3.60001784794306	3.55659817888412	3.52403312705776	3.49443739983269	3.57631582943624	3.517911796473	3.51476967972086	3.55005027712976	3.52998091517972
GGA2	2.84253529706386	2.93106046265197	2.86891943542409	2.83102403821114	2.8009583693992	2.81111019203868	2.95067362727001	2.85879731543581	2.88675166117917
FHOD1	2.56186260669932	2.76050463147438	2.54461135820354	2.7465554880285	2.51597861614581	2.51743868381755	2.56624798095116	2.72222619059301	2.61821822303188
FHOD3	3.90830395016374	3.8992249141154	3.85562760621681	3.93781766523051	3.90360324097973	3.89938453200048	4.10942222126041	3.98598880875276	3.91089038505431
C4orf6	0.0792266336112067	0	0	0.0930200122166443	0	0	0.154103312057539	0.0748018438404921	0.0983517639333213
GJC2	0.086815322197293	0.0712559739521429	0.115364355301918	0.101883901966988	0.258761972199815	0.148179082819017	0.0866859595438036	0.184505017175001	0.107705018062463
C4orf3	5.75830870436017	5.58828156578602	5.70237147829118	5.59341435011937	5.70227662914122	5.82152955686869	5.68492024137878	5.6416426994061	5.70538129463645
GJC1	1.52423763728907	1.51634803970263	1.56180588041874	1.38923877344385	1.51335468702504	1.43239555409851	1.54160743496889	1.46926840582253	1.46193315353181
PSMB9	0.31141978616251	0.229822134917892	0.235682325543598	0.255944423451173	0.276129581374017	0.367240543323054	0.324572128952255	0.228634669488232	0.225161727033632
PSMB8	1.44497940843012	1.4545573534439	1.40988043722604	1.43098044107378	1.43564634788248	1.50215345947118	1.52231714416757	1.34411643624562	1.44064197793711
PSMB7	6.21409255229404	6.35000855214302	6.31215796489924	6.45062291876393	6.28847411732557	6.32477040688799	6.22737695409414	6.24581580369153	6.36458257592533
PSMB6	6.75214498167763	6.7539593316626	6.66088451151353	6.77740117769918	6.79503942136705	6.85647012973094	6.76975222702943	6.71872107309423	6.75124743111221
PSMB5	6.9287252327199	6.85416071468359	6.77631500993404	6.83485975415581	6.86804263601307	6.8889333418507	6.7978793983274	6.89160262323082	6.88405090624629
C14orf119	4.75980379297506	4.77265444295862	4.76546530833403	4.73638047319291	4.85128177775766	4.73804028410674	4.7815023369042	4.65642019861339	4.73957119020891
PSMB3	6.77658017561392	6.7643180025254	6.58939825224995	6.7065655099921	6.74163634241291	6.80816385341303	6.72367606524494	6.7502968260595	6.73687353509886
PSMB2	5.08703428893586	5.00795257225828	5.00554436935808	5.10914716645139	4.9815523693661	5.07174865731369	5.02321185956116	4.99626631692246	4.98421278244121
PSMB1	7.41111704782108	7.24342156099509	7.19289196115946	7.15978028697594	7.26650421480839	7.34676026135436	7.32266315206841	7.21100223222051	7.35065480189643
LMBR1L	3.06544564863111	3.14035041807819	2.91312223039962	2.98866116305778	2.94827723922318	2.87915484101219	3.00816776908143	3.16006227992075	3.00135816566931
PNMA1	4.41033816393031	4.37397880398669	4.43455802395054	4.38597642998461	4.36630973064518	4.39739844003659	4.47609943330536	4.54322846110039	4.50864197339534
TDGF1	0	0	0	0	0	0	0	0	0
KIAA0087	0	0	0	0	0	0	0	0	0
PNMA3	0.0916888161810308	0.060533874230747	0.0189343643190381	0.107572216161789	0.0778204972723014	0.0280284902391856	0.037320995560469	0.0352615149676685	0.069292937004975
LOC285103	0	0	0	0	0	0	0	0	0
PNMA2	1.7161369710654	1.51053897060721	1.54211196852394	1.50872038229878	1.55112851466527	1.5313343426197	1.52931678295032	1.57637957033522	1.48025293548994
