	KRASGV-8.rpkmlog	KRASGV-2.rpkmlog	KRASGV-3.rpkmlog	KRASGV-6.rpkmlog	KRASGV-9.rpkmlog	KRASGV-4.rpkmlog	KRASGV-5.rpkmlog	KRASGV-7.rpkmlog	KRASGV-1.rpkmlog
CHMP5	4.93134581776236	4.82874603650011	4.90890464071959	4.90961498400449	4.84912953472184	4.88027896927304	4.89320225073907	4.99646268915425	4.86515807960331
OR52N4	0	0	0	0	0	0.044355589148539	0	0	0
LOC100652759	0.00974969216063444	0.00841767473244149	0.00921020756683111	0.00957194496544501	0.00653881715234577	0.0213831600654631	0.00759611080963812	0.0102429191306824	0.00810864251847237
OR52N2	0.0644165769169222	0	0	0	0	0	0	0	0
OR52N1	0	0	0	0	0	0	0	0	0
LY6G6C	0.507919078169497	0.554939725067808	0.427100562791242	0.341215566189912	0.487996928672068	0.484407903863356	0.409839771190099	0.581140399702672	0.578652176565171
LY6G6D	0	0	0	0	0	0	0	0.0235687902250639	0.0186757645935598
LY6G6E	0	0	0.0108007476743992	0	0	0	0	0	0
HOXA11	0.242314606110816	0.175215629230424	0.129902856809772	0.197738727972138	0.35440445908584	0.271988612483525	0.271551192828167	0.188733723482824	0.271782312565667
HOXA10	1.28652976183346	1.31788416847329	1.24645435217285	1.46087812724072	1.29068120667719	1.14336515228683	1.28917250088771	1.12299819726864	1.23020434484947
GALNTL5	0	0	0	0	0	0	0	0	0
GALNTL4	4.88007556778353	4.91774196287281	4.86101713989479	4.78396866997223	4.83613988333781	4.87329932891	4.87107629970123	4.88940659278545	4.80202686483027
GALNTL6	0.0221652980337524	0	0.0209437822746564	0	0	0	0.0172856464754266	0	0
GALNTL1	0.167151241712217	0.145361380094402	0.170807848639025	0.124915882192765	0.167921840412461	0.220710458888308	0.152602802055912	0.161332067275052	0.162367858264666
GALNTL2	0.0271662435256019	0.0465722043088549	0.0383380645822514	0.0133985929459446	0.0362833060021965	0.0199906289429807	0	0.014336477573483	0.011352593167257
LOC100506462	0.067135380145905	0.058119101745322	0.124302269837738	0.128987841304502	0.0453190725129332	0.0975167017885815	0.0525339783125801	0.1376419453807	0.10994660021899
TDH	0.134241232700155	0.0787499395173778	0	0.173309500460347	0.0912973919655263	0.0997385767432952	0.0360549143097655	0	0.038462246343192
KRTAP11-1	0	0.0590567332915621	0	0	0	0	0	0	0
TDG	4.21577532765467	4.08592709484359	4.1732833145948	4.32060148678453	4.28611967322256	4.07206767483409	4.15207164755348	4.24593366140074	4.17702900013515
HN1	6.56855974207153	6.47616559904688	6.53981345657887	6.59574686085695	6.58824075858609	6.4596781819183	6.39642513128928	6.58404038252225	6.4215777681855
HP07349	1.07745313178424	0.762861425081445	0.817763953994467	0.481673959622777	1.14871272741288	0.859968795153961	1.07049686223999	1.11548363812423	1.06398356934008
ENTPD6	4.79025633528454	4.85410102258246	4.78698843298153	4.75624877947808	4.87168515229927	4.87620144565492	4.7333562291883	4.80478351487212	4.81895312922277
LOXHD1	0.0162482613175974	0.0140327080613471	0.00769596623257316	0	0	0.00598463409195213	0	0.0170683049299818	0.00677508338335702
LRRC26	0	0.252323942708021	0	0	0.0696416212101077	0.112744033840763	0.0408740651181048	0	0.0859176746535295
KIAA1524	1.53752707674542	1.29560111996425	1.39576089615472	1.46812777333506	1.49681419835619	1.3920855268145	1.4789627988309	1.54232636936027	1.4386699537361
LRRC24	0	0	0	0	0	0	0	0	0
LRRC23	1.54171848060166	1.76114602471865	1.5464785554921	1.42438033730021	1.45426160289639	1.6343840863221	1.53993356646576	1.61350793110546	1.58311507114554
MPDU1	4.85787150059331	4.83657284967476	4.77568986232506	4.81717711507272	4.86511036581165	4.90957510406821	4.91160754232976	4.83578454211064	4.78082218395928
LRRC20	0.466407080345156	0.567827286742179	0.388444271049429	0.58025821675671	0.477842895649633	0.422433092301664	0.499649505750386	0.515698992545715	0.53923693559209
LRRC29	0.869664129358449	0.777273728774411	0.810165904344924	0.786675481950444	0.963497333703811	1.04448514468377	0.795795453561958	0.926211568149345	0.690582183499601
LRRC28	2.90294779760156	2.87317588806599	2.84344395769342	2.80789957651468	2.70998756139055	2.89786161620071	2.80567272515964	2.91700604179879	2.77420363250487
GCNT4	2.18775952337754	2.11221225520482	2.23949765578782	2.22260873958875	2.23733181837419	2.13807081380598	2.20725447445665	2.16790414899553	2.20037625827499
GCNT7	0.0603818937687852	0.0522562517890899	0.0570955106038116	0.0299545574452798	0.0205083580356975	0.0663449362064781	0.0238059028603623	0	0
GCNT1	3.12437915208087	3.11523942214283	3.26954996754482	3.31215699897902	3.28569109973433	3.07646469080936	3.14991017991136	3.13440930825613	3.20187797777421
GCNT3	0.461710635879072	0.290077479229182	0.247919050515809	0.3915590634185	0.278318823344258	0.285190622469822	0.336548323558134	0.298012877445824	0.35671741256354
GCNT2	0.477775054161143	0.560050932669111	0.49060002309395	0.413646344052837	0.486025482667246	0.39481805386639	0.420684693021242	0.622421481246506	0.527868631863411
LPCAT4	4.24157996112455	4.25663847127147	4.25393490944514	4.29185828847519	4.30755148701211	4.30263056553594	4.23267900725024	4.22189114130141	4.23515052731964
LPCAT2	6.26303197327594	6.16968323220277	6.16473917526092	6.3057941690971	6.19089166540641	6.1700245928369	6.18784365094427	6.28521809742818	6.30681924074863
LPCAT3	4.11618375135521	4.1714718755161	4.26103344363344	4.22074098446904	4.27579795955099	4.31792214879744	4.28712450317876	4.24783462739706	4.14144283832038
LPCAT1	4.83168503948241	4.88386866865599	4.87517095790435	4.87667752421929	4.87905126996058	4.84260301422407	4.78771258284244	4.81658673742682	4.82406728891412
TAGLN	9.42934512957836	9.51028540762814	9.49697611654396	9.49282639181806	9.57811566034219	9.45442277081558	9.42202563006239	9.53003054436796	9.46583731054313
DLEC1	0.0879466990881718	0.0386074105028641	0.073061092947264	0.0758657357055914	0.0226033761976707	0.0730055256754376	0.0689261899763347	0.058357671213403	0.027992726939217
ALPP	0.022027193722742	0.0378099370744244	0.0413304683592437	0	0.072496308485266	0	0.0171777648390918	0	0.0543136997908759
PDK1	3.54720239231853	3.43507690074732	3.46611401151749	3.47946211407652	3.55244044965092	3.49035348658814	3.57701292956094	3.58615005559782	3.45618644770122
PDK3	1.12785882170371	0.995627489107939	0.964548662622554	1.05744864336002	1.00075325787471	1.00760485158596	1.03443303482183	0.99894140236371	0.997422889433252
PDK2	1.8792426309631	1.97003011661357	1.77899062734472	1.76011993420266	1.75628969440448	1.96413024232234	1.96927442037606	1.82437512614241	1.91345732645912
EBP	5.91002130674351	5.89792381074597	6.03240614781751	5.96559979977154	6.11040490473082	5.9207293548501	6.02613012046723	5.98213657545968	5.84791081063928
PDK4	1.30932973589041	1.05674968131926	1.1406410520785	1.10227854594593	1.18259602144203	1.07216864844683	1.2070527910032	1.19550651872706	1.13685923870776
LNPEP	3.01000591965949	2.96849549376309	2.96403431948935	2.89159288929543	2.76009496275846	2.90738054204061	2.91431183605848	2.90790471361196	2.9813037046891
ALPI	0	0	0	0	0	0	0	0	0
SEC61A1	7.54809070416083	7.58274272681905	7.58765388709611	7.60171317613868	7.58906169384165	7.57676180547737	7.59858218934644	7.55567690827123	7.59006485502881
SEC61A2	2.05240861913274	2.10548914966869	2.04122511839506	2.17729694976254	2.05774585973028	2.11042395820503	2.05200763675711	2.08011561702243	2.06413045700827
ALPL	0.346941258334482	0.304056189613523	0.273367552754129	0.283147615969641	0.386631663100743	0.277421210349731	0.338641752025112	0.421398526888102	0.374722398957773
PECR	2.03807252780853	1.96520595335833	1.85728899740571	2.12883192470918	2.00989459546496	1.95803035237403	1.96850989375152	1.88590697622821	1.85665304676928
MIR193A	0	0	0	0	0	0	0	0	0
MIR193B	0	0	0	0	0	0	0	0	0
HAS2-AS1	0.0546041524722074	0.0238150460855643	0.0260442359175539	0.0797061617666957	0.0368080612275071	0.0402816385284216	0	0.0573219713666277	0.0455312084367852
LOC400620	0	0	0	0	0	0	0	0	0
LOC100507412	0	0	0	0	0	0	0	0	0
LOC100507410	0.126079457906287	0.055758413708521	0	0.1820315302812	0.0856693739752805	0.0475625061440176	0.0990912281981405	0.13219565641814	0.203913455720808
LOC96610	3.56771353604015	3.54310600676384	3.63879719739553	3.6261862198322	3.64956962542555	3.53730765110058	3.60905818591695	3.59800517666533	3.51917217987776
INMT-FAM188B	0	0	0	0	0	0	0	0	0
CTAGE11P	0.955737272456663	0.685377480602299	0.561106871699492	0.853665392875339	0.653738312228853	0.692230391634635	0.781084874001935	0.884584370360217	0.751340909687374
D21S2088E	0	0	0	0	0	0	0	0	0
DDIT3	3.17800423928303	3.28644107229703	3.12847778394757	3.40019099978111	3.08752483849961	3.22157513557988	3.2453617080405	3.06986249035847	3.02279686969964
DDIT4	8.32912092161213	8.34917099196541	8.22078287840336	8.22877519653496	8.2142630963265	8.35344886858617	8.26194670118319	8.22954588938152	8.29147087653336
RIIAD1	0	0	0	0	0	0	0	0.139948319334713	0
PPPDE1	4.28122552311672	4.13637602620307	4.11608380443563	4.34204951224948	4.23935120390462	4.16896295547166	4.31158438359338	4.28010599263821	4.30663027223093
PPPDE2	5.17760898181224	5.13638588392338	5.20238618104459	5.17697174170506	5.21607613373039	5.15884261823275	5.17793664593981	5.15910882929122	5.20444410544099
OR5R1	0	0	0	0	0	0	0	0	0
GOLGA8E	0	0.0103851979534402	0	0	0	0	0	0	0
GOLGA8G	0	0	0	0	0	0	0	0	0
GOLGA8F	0	0	0	0	0	0	0	0	0
GOLGA8A	2.62127722342119	2.46376656002419	2.45232579933359	2.61308986958761	2.42409404367899	2.58546112014577	2.41162290164853	2.40921477959428	2.44056799609935
GOLGA8C	0.0119977832266734	0	0	0	0	0	0	0	0.00997964631716585
GOLGA8B	2.08607691716204	1.85407260403207	1.918201863702	2.03583570550571	1.97707752899892	2.03191536267498	1.89976322951833	1.99242933617322	1.84465947586271
EPHB1	0.117584212303255	0.217661810904689	0.181002661641403	0.115517243862792	0.096975947649913	0.0682992911652434	0.121873460564739	0.212416366563573	0.16045436745725
CT45A1	0	0	0	0	0	0	0	0	0
PTPMT1	3.84252970005453	3.94677445907451	3.94190136634076	3.82099888698517	3.90570592510131	3.93194082684653	3.92122982583496	3.74589167867009	3.92447546196689
CT45A2	0	0	0	0	0	0	0	0	0
CT45A5	0	0	0	0	0	0	0	0	0
CT45A4	0	0	0	0	0	0	0	0	0
CT45A6	0	0	0	0	0	0	0	0	0
VMO1	0.0770550136902742	0.191607830338995	0.0728838632873196	0.147590695236687	0.102332000133631	0.111754504409235	0.118259217639074	0.428557366504056	0.2417289715045
ATP5C1	6.80841074598793	6.59041126409184	6.72280717782172	6.81386085814699	6.84350684773429	6.65721259850039	6.72628178725151	6.75670652234145	6.7011333893857
MIR639	0	0	0	0	0	0	0	0	0
MIR638	0	0	0	0	0	0	0	0	0
MIR635	3.03589627726517	2.7711175554015	2.13779664137882	1.6822671381066	2.54212901604408	3.10414297784875	2.05440695726761	2.39411038529818	1.85553924411836
MIR634	0	0	0	0	0	0	0	0	0
MIR637	1.47622682210515	1.5472051350454	2.12649108139111	1.85774338578624	1.76037999137029	1.71779445044655	2.04329997087479	1.92942073372966	0.799659691618123
MIR636	0	0	0	0	0	0	0	0	0
MIR631	1.46695558985253	1.59939612289165	1.6879195303145	1.10751200908739	1.57046079738988	1.19856178295506	0.543866701623997	1.16090071001311	1.30250456122099
MIR630	1.71091537143083	1.56664155180859	1.19439161077909	0.920551048979765	0.936527126769402	1.22352292290634	1.04410060092876	1.54166030239421	1.53102262445984
MIR632	0	0	0	0	0	0	0	0	0
LINC00320	0	0	0	0	0	0	0	0	0
NPC2	7.45266055485346	7.34139885633264	7.4345027694687	7.41968678487908	7.44908055917097	7.40877194113325	7.44171184517174	7.42131494096057	7.34206410799837
NPC1	4.36707573128197	4.37959405549784	4.38991530869845	4.39082085288302	4.37184098281555	4.38506686303993	4.38214781866737	4.36001834021417	4.40170680873739
LINC00323	0.0311794720013694	0.0269468808258397	0	0.0899627741439215	0.0820808337012133	0.022952227564213	0.0482605113882799	0	0
LINC00324	0.14446867493154	0.0515208038836038	0.213083626082456	0.220868725343625	0.27700367363672	0.20741968181345	0.156780583053818	0.179899257101703	0.1210761510844
LINC00326	0	0	0	0	0	0	0	0	0
LINC00327	0.0597300349506715	0	0.02851557870924	0	0.0600157552248042	0.107781500254831	0.0919612560274043	0.122783332686928	0.0740993678392491
C3orf58	2.49286602380357	2.48961243613317	2.47807821804917	2.41344151633111	2.40361421143587	2.59124626675897	2.64871657006076	2.38909944325274	2.52147215429581
RAB3GAP2	3.92634359731573	3.88499236791662	3.83866697768971	3.95741870231047	3.85947190943441	3.84966973333023	3.86301578840082	3.9203454194978	3.94322027667136
BHLHA15	0.459293246252162	0.461969379410004	0.437290691488363	0.24367589724609	0.546373194112122	0.297841437966377	0.618287384245206	0.409526466108285	0.447342051940376
RAB3GAP1	4.97669237479917	4.92128336990699	4.88756305254902	5.009036217723	4.9874498253017	4.9562171621838	4.99540288961391	5.06141526456887	5.00863138012784
C3orf51	0	0	0	0	0	0	0	0	0
C3orf52	2.42718900584186	2.25656035522079	2.35029321267164	2.4207966229337	2.35016355272446	2.22126325692471	2.20700271678985	2.23163476904484	2.33248308279094
C3orf55	0.84842570803477	0.757744803086261	0.709397924056842	0.744907769882127	0.816838014549827	0.708960782506827	0.676548815322732	0.771115579861684	0.792399571548549
DAG1	5.42812715215573	5.45987717925834	5.45737705674992	5.45080888415193	5.44482426346971	5.46714028393317	5.45849113795928	5.46595561904858	5.41925205476356
ETHE1	5.73629210868843	5.89005714123556	5.84656737390348	5.76009475316609	5.85601990216136	5.91429339776999	5.88048654996758	5.90009858209142	5.83494742137617
SGSM3	4.44481529838252	4.54772890506043	4.54058953054147	4.53751815194416	4.42984805230409	4.4933747212347	4.36940758724452	4.37108689617202	4.52546754731429
KDM1A	5.4341446098175	5.42126758814567	5.46037049291959	5.4579298328434	5.46900627656078	5.41596010550406	5.44615477350133	5.44443150291814	5.43488236876068
KDM1B	3.87378474150041	3.75228706772992	3.7227531448436	3.79657787030111	3.72343721135245	3.68254970059264	3.73245583810861	3.88665070288383	3.88428607370354
SLC36A4	2.37994353227682	2.49778371156242	2.56515588877769	2.63631102097961	2.55263478820387	2.54440309929089	2.71031574552337	2.67301290202295	2.75303277222113
SLC36A2	0	0	0	0	0	0	0	0	0
OR1S1	0	0	0	0	0	0	0	0	0
OR1S2	0	0	0	0	0	0	0	0	0
MIR2355	0	0	0	0	0	0	0	0	0
HIST1H3H	1.42147106375494	1.62872694372085	1.51077996761974	1.79569275312503	1.32156010733066	1.51004940628605	1.52989288979435	1.65798808439261	1.30612705000958
FCER1G	0.533874288256698	0.536909714688991	0.43558755191867	0.197287027722486	0.321927451547654	0.630261799029081	0.492357204769288	0.393633573232883	0.581399667315396
BTG4	0	0	0.114037293516743	0.118351590971693	0.121031511913152	0.0453901007204698	0	0.064543606075118	0.0512936629804004
FCER1A	0	0	0	0	0	0	0	0	0
BTG2	5.21604545794306	5.21715743041722	5.11625182652183	5.15175642060808	5.08305325754388	5.23195664816252	5.26753770893527	5.1949263487061	5.17967564625527
BTG1	5.27743577453408	5.09221498463518	5.04449802124288	5.2313817953825	5.0407923893457	5.15430385849372	5.17671229740934	5.22899893132981	5.12574883886707
SRD5A3	1.98211564767836	1.96379105837173	1.83695255998493	1.95043644151677	1.88785251449556	1.88654220943052	1.96461644355141	1.96202864031578	1.99049838717965
SRD5A2	0.100523922080156	0.0658566024822393	0.11795592909804	0.0502180277780146	0.051382665718356	0.0744638338020553	0.153626213719685	0.079797624376643	0.084040169315593
SRD5A1	3.36091229603931	3.42875845697002	3.24255389629619	3.22919660407044	2.98030029467091	3.3498757759933	3.4648366534098	3.36090753909694	3.43696348146142
GGA1	3.73731542780043	3.78134410215717	3.71899222684643	3.63346376868442	3.70278542093706	3.74372101886301	3.58026542103896	3.71106427482335	3.64145629963399
GGA3	3.51327607292355	3.54461649689972	3.60431655240167	3.46589661011727	3.55482681365289	3.57127444973335	3.57060605284412	3.49343240164297	3.46768498344547
GGA2	2.66933832080209	2.75045111638988	2.60848673767368	2.72967062551118	2.69633993597234	2.7068815161764	2.78031864189375	2.76314779846418	2.70857652891638
FHOD1	2.77094843418186	2.96989957070795	2.8725786868905	2.71159828855123	2.79379650595392	2.91701687355413	2.70388133255639	2.77752405829088	2.79020063395899
FHOD3	3.97925614058171	4.04954193537629	4.02459631682259	3.91799093855189	3.98720059859535	4.01379294034022	3.97938426148464	3.96629768239538	4.09396112625864
C4orf6	0.203831115502177	0.177547369204311	0	0.200349926446454	0	0.052597267248582	0.055725178108972	0.14574884542152	0.0594190710410225
GJC2	0.127802380817686	0.110945989183156	0.144024826696495	0.241068293010855	0.120186118847242	0.234842977284448	0.230292996892682	0.0551016058094433	0.281646100002232
C4orf3	5.74721911176315	5.52756309037427	5.54165021584891	5.79844849944327	5.65197849175121	5.57115887716409	5.6383952728025	5.66183026547426	5.6015446024536
GJC1	1.2760764734772	1.20469363001976	1.33878382740437	1.31611556386374	1.2575784539081	1.33099596469975	1.25050470082686	1.42421734903293	1.39617057832206
PSMB9	0.164924709964304	0.273846137669376	0.243681769173125	0.188488588310837	0.264317777242103	0.226586298570371	0.249229296047417	0.228380388086977	0.14980457180121
PSMB8	1.31652104220713	1.29764725098837	1.21577998224873	1.30242818397206	1.28105829598301	1.2284611897485	1.27196842326616	1.34120374355486	1.18602715773111
PSMB7	6.11697933252806	6.17429121756205	6.27858777399076	6.29454540892059	6.24880087108628	6.24458363222716	6.21234114156412	6.15917205657659	6.22951685921792
PSMB6	6.67895206039876	6.75005625305205	6.61753470119431	6.6823423810446	6.69091642774141	6.74399752498042	6.66099034811924	6.65649818699027	6.64427151674744
PSMB5	6.83370830508008	6.90264449010888	6.88705304943313	6.98740517047184	6.96967250643209	6.85288763924806	6.88816375417081	6.88560940937794	6.82960970580996
C14orf119	4.81989973735358	4.81008636352566	4.86338171018473	4.87306449869785	4.84316432695511	4.78171789938312	4.84033179814835	4.84214491986313	4.82092964759731
PSMB3	6.52490205517958	6.65475178158293	6.65912023387925	6.68242637304593	6.69381280022114	6.64108032915503	6.61552611081152	6.61923742298528	6.50482136723376
PSMB2	4.85502082883697	4.83240912096949	4.92758964464582	4.97541581948053	5.04633602046631	4.94289310219613	4.94672243668465	4.93897991928671	4.91588233307626
PSMB1	7.23408878592948	7.15282667915313	7.16738489295742	7.34093380798502	7.23907185424539	7.15676179466877	7.14931517720711	7.19938902632024	7.2029745187844
